Date,XOM,APA,MSFT,AAPL,PG,COST,JPM,MS,GE,FDX
6/10/2004,34.86,33.863205,19.48,2.09,41.98,30.295885,28.58,32.897224,21.93,68.521042
6/14/2004,34.76,33.082851,19.57,2.05,41.99,29.815466,28.4,32.273022,21.99,68.298424
6/15/2004,34.94,33.920109,19.94,2.08,42.18,30.186707,28.16,31.599371,22.15,68.930733
6/16/2004,35.46,34.70858,19.88,2.22,42.23,30.252207,28.21,32.223568,22.36,69.616463
6/17/2004,35.49,35.4645,20.2,2.23,41.92,30.281328,28.21,31.902199,22.54,69.40271
6/18/2004,35.65,35.659592,20.63,2.24,41.85,30.587042,28.14,31.920738,22.69,69.669914
6/21/2004,35.46,35.651459,20.63,2.2,42.16,30.441473,27.97,31.673529,22.71,69.447243
6/22/2004,35.59,35.586422,20.58,2.24,42.47,30.6744,27.94,32.229748,22.88,69.848045
6/23/2004,36.04,36.29361,20.59,2.29,42.51,31.220348,28.44,32.44606,23.28,71.290749
6/24/2004,35.88,35.765255,20.65,2.25,42,30.943729,28.55,32.637642,23.31,71.023544
6/25/2004,35.08,35.692112,20.79,2.29,41.59,30.441473,28.72,32.408974,22.55,71.094826
6/28/2004,35.18,34.684177,20.57,2.21,41.48,30.521549,28.69,32.334808,22.64,71.940872
6/29/2004,35.33,34.863003,20.73,2.21,41.67,29.844585,28.95,32.365719,22.65,72.199127
6/30/2004,35.2,35.399475,20.78,2.21,41.36,29.975601,29.31,32.612926,22.7,72.751274
7/1/2004,35.35,35.683987,20.83,2.19,41.21,29.749954,29.11,31.889833,22.43,72.047745
7/2/2004,35.45,35.545784,20.79,2.11,41.27,29.611641,29.04,31.9331,22.19,71.691505
7/6/2004,35.75,36.82196,20.39,2.1,41.14,29.691721,28.41,31.506666,22.3,71.29966
7/7/2004,35.96,37.36655,20.44,2.06,41.34,30.121187,28.11,31.010031,22.44,72.118988
7/8/2004,35.92,36.903233,20.11,2.05,41.44,29.233128,28.03,30.972746,22.21,70.649513
7/9/2004,36.03,36.903233,20.27,2.04,41.57,29.262247,28.09,31.084642,22.54,71.192787
7/12/2004,36.02,36.789459,20.29,1.98,41.69,29.713537,28.14,31.296005,22.84,71.183876
7/13/2004,35.84,37.065819,20.08,1.99,41.71,30.033831,28.32,30.773792,23.01,70.800926
7/14/2004,36.04,37.244656,20.47,2.01,41.84,29.735397,27.8,30.518898,23.21,71.246216
7/15/2004,35.92,37.691696,20.28,2.24,41.79,29.830019,27.46,29.816381,23.38,72.403954
7/16/2004,36.33,38.114391,19.99,2.19,41.86,29.567974,27.36,29.263075,23.19,71.958672
7/19/2004,36.38,38.041245,20.33,2.17,41.54,29.597092,27.46,29.499325,23.28,71.976471
7/20/2004,36.38,37.845894,20.6,2.19,41.4,29.859125,27.76,30.127218,23.27,73.748726
7/21/2004,35.81,36.958763,21,2.15,40.63,30.026981,28.08,29.760437,22.84,72.644409
7/22/2004,35.98,37.292446,21.1,2.15,40.74,29.837238,28.05,30.077478,23.04,72.288162
7/23/2004,35.92,37.088966,20.39,2.09,40.06,29.676708,27.86,29.841255,22.79,71.753838
7/26/2004,35.93,36.543674,20.85,2.12,40.54,29.304567,27.81,29.468239,22.64,71.566849
7/27/2004,36,37.325012,20.69,2.2,41.13,30.151014,28.15,30.245338,22.98,71.655869
7/28/2004,36.31,37.666832,20.79,2.19,40.78,30.070744,28.27,30.338596,23.33,72.314911
7/29/2004,36.49,37.552895,20.72,2.22,40.39,30.501272,28.32,31.02248,23.27,72.956116
7/30/2004,36.7,37.870308,20.73,2.2,39.8,29.705908,28.47,30.668102,23.3,72.920494
8/2/2004,36.66,37.707546,20.75,2.15,40.71,29.990473,28.53,30.761356,23.3,73.428116
8/3/2004,37.17,38.171455,20.42,2.13,40.95,29.705908,28.27,30.655664,23.03,72.858162
8/4/2004,36.65,36.991325,20.41,2.16,41.26,30.026981,28.38,30.481592,23.04,72.56427
8/5/2004,36.33,35.973942,20.03,2.13,40.56,29.618341,27.67,29.878557,22.58,70.578262
8/6/2004,35.77,34.875195,19.74,2.02,40.44,28.998104,27.52,29.095222,22.09,69.589752
8/9/2004,36.11,35.623978,19.77,2.06,40.52,29.326443,27.51,29.188473,22.32,68.859459
8/10/2004,35.9,35.794903,20.17,2.14,41.36,29.822657,28.21,29.934504,22.48,70.364571
8/11/2004,35.99,35.086807,19.94,2.11,41.72,29.545368,28.14,29.754217,22.56,70.079544
8/12/2004,35.53,34.631039,19.56,2.06,41.43,29.545368,28.11,29.374969,22.15,68.886192
8/13/2004,35.82,35.43679,19.66,2.1,41.56,29.72049,28.12,29.387417,22.34,68.066856
8/16/2004,35.96,35.550724,19.71,2.09,41.95,29.786156,28.78,30.114798,22.63,69.972679
8/17/2004,35.37,34.679859,19.68,2.1,41.85,30.143705,28.93,30.686754,22.52,70.026146
8/18/2004,35.73,35.339111,19.98,2.16,42.13,30.399107,29.22,30.972746,22.97,70.622772
8/19/2004,35.96,35.493755,19.73,2.09,41.58,30.902596,28.98,30.80488,22.92,69.99942
8/20/2004,36.08,36.087902,19.79,2.09,41.86,30.939085,29.48,31.271139,22.88,70.622772
8/23/2004,35.88,35.420513,19.88,2.11,41.78,30.515863,29.4,31.208971,22.78,72.092278
8/24/2004,35.76,35.208885,19.88,2.17,41.94,30.712881,29.43,30.978947,22.86,72.778008
8/25/2004,36.04,35.347248,20.1,2.25,42.2,30.676386,30.08,31.693893,22.98,73.036285
8/26/2004,36.08,35.558872,20.02,2.35,42.51,30.953678,30.09,32.321804,22.98,72.617691
8/27/2004,36.24,35.884418,20.04,2.33,42.72,30.683687,30.29,32.060692,22.96,72.43071
8/30/2004,35.99,35.892563,19.92,2.32,42.36,30.493977,29.82,31.457659,22.82,72.359436
8/31/2004,36.76,36.372753,19.92,2.34,42.71,30.04158,30.19,31.538473,22.98,73.018494
9/1/2004,37.03,37.609871,19.99,2.44,42.89,29.793468,29.94,31.302231,23.04,73.276749
9/2/2004,37.46,37.56918,20.15,2.42,43.11,29.486979,30.4,31.861761,23.21,74.211861
9/3/2004,37.53,37.618011,19.78,2.39,43.16,29.625635,30.39,31.706331,23.01,73.926842
9/7/2004,37.6,37.552895,19.96,2.43,43.23,29.632935,30.41,32.775639,23.36,74.986633
9/8/2004,37.54,37.455223,19.89,2.47,43.29,29.275377,30.03,32.452354,23.58,74.719231
9/9/2004,37.86,38.293533,19.91,2.43,42.81,29.180521,30.31,32.303162,23.72,74.826187
9/10/2004,37.77,38.024956,20.06,2.44,42.87,29.581867,30.35,32.91864,23.74,76.350342
9/13/2004,37.88,38.30167,19.88,2.42,42.94,30.026981,29.87,32.477222,23.65,77.099045
9/14/2004,37.85,38.431892,20.02,2.41,43.23,30.223988,30.12,32.439919,23.7,76.947556
9/15/2004,37.82,37.902874,19.84,2.39,42.97,30.21669,29.8,32.110432,23.49,76.546455
9/16/2004,37.92,38.171455,19.89,2.47,42.67,30.333431,30.19,32.483448,23.49,77.544746
9/17/2004,38.57,39.050465,20.07,2.52,42.94,30.107233,30.24,31.986084,23.98,78.534088
9/20/2004,38.44,39.172546,20.07,2.56,41.5,29.924793,30.03,31.681471,23.97,78.926277
9/21/2004,39.46,40.450348,19.89,2.58,41.88,30.21669,30.58,32.564285,24.15,79.051086
9/22/2004,38.96,40.075947,19.79,2.51,41.44,29.902922,30.39,30.288868,23.77,75.949295
9/23/2004,38.09,40.00272,19.96,2.53,41.42,29.735088,30.09,30.786228,23.56,74.835106
9/24/2004,38.14,40.311989,19.91,2.53,41.27,30.172922,30.32,31.103294,23.55,75.396645
9/27/2004,38.24,40.051537,19.84,2.55,40.93,30.063446,29.84,30.319952,23.34,76.118637
9/28/2004,38.7,40.841022,19.9,2.58,41.04,30.136427,30.03,30.369688,23.48,75.940338
9/29/2004,38.4,40.491028,20.12,2.63,41.56,30.493977,30.26,30.773792,23.58,75.797745
9/30/2004,38.54,40.784031,20.18,2.63,41.3,30.289665,30.3,30.649456,23.67,76.377075
10/1/2004,38.99,41.044491,20.61,2.63,41.71,30.858809,30.77,31.432789,23.94,76.885147
10/4/2004,39.01,40.914253,20.52,2.64,41.48,31.59581,30.58,31.457659,24.05,78.115189
10/5/2004,39.33,41.793274,20.71,2.67,41.41,31.420683,30.35,30.786228,24,77.892349
10/6/2004,39.9,42.590889,20.82,2.76,41.44,31.32583,30.37,30.898691,24.23,78.694511
10/7/2004,39.66,42.729237,20.55,2.69,40.94,32.580894,30.4,30.536291,23.93,77.411034
10/8/2004,39.74,42.680401,20.42,2.65,40.79,32.610085,30.5,30.180113,23.78,76.599922
10/11/2004,39.7,42.330429,20.47,2.62,40.96,32.763329,30.29,30.492537,23.96,77.054504
10/12/2004,39.37,42.029297,20.45,2.6,40.85,33.07711,30.39,30.555031,23.98,77.446693
10/13/2004,38.66,41.166573,20.45,2.7,40.46,33.142754,30.18,30.211359,23.76,75.699699
10/14/2004,38.84,41.939766,20.28,3.06,40.43,33.135471,29.63,29.555277,23.58,75.762077
10/15/2004,39.09,42.460644,20.42,3.09,40.97,33.274113,29.8,30.142645,23.65,76.831642
10/18/2004,38.87,41.565365,20.73,3.24,40.95,33.660843,30,30.51753,23.89,77.45562
10/19/2004,38.52,41.630486,20.56,3.22,40.45,33.719223,29.21,30.130136,23.56,77.188217
10/20/2004,38.97,42.804325,20.94,3.22,41.07,33.901642,28.65,29.867695,23.41,78.320175
10/21/2004,38.92,43.334187,20.84,3.26,41.12,33.945431,29,30.430048,23.52,79.728439
10/22/2004,38.84,42.991814,20.24,3.22,40.68,33.368961,28.82,30.192621,23.22,78.239944
10/25/2004,38.92,43.334187,20.16,3.23,40.13,33.558693,28.47,30.042646,23.19,77.491249
10/26/2004,39.39,44.059685,20.36,3.26,40.8,34.434319,28.83,30.773724,23.7,78.979759
10/27/2004,39.03,42.201107,20.54,3.42,39.7,35.098343,29.24,32.004673,23.93,80.031532
10/28/2004,38.76,40.815311,20.44,3.55,39.34,35.178635,29.6,32.38583,23.99,80.708923
10/29/2004,39.25,41.328861,20.41,3.56,39.24,34.981606,29.69,31.923447,24.05,81.21698
11/1/2004,38.93,41.557133,20.49,3.56,39.11,35.127548,29.61,32.610794,24,80.84259
11/2/2004,38.62,40.318069,20.61,3.63,39.08,35.412125,29.65,32.585785,24,81.083298
11/3/2004,39.29,40.929432,20.77,3.76,39.77,35.492546,29.88,33.066921,24.2,80.361328
11/4/2004,40.02,41.206596,21.16,3.7,40.79,36.135994,30.49,33.604282,24.73,81.537834
11/5/2004,40.18,41.703854,21.39,3.72,41.04,36.231064,30.27,33.585545,24.8,81.947853
11/8/2004,40.01,40.326237,21.36,3.69,40.86,35.960522,30.21,33.073177,24.75,83.177887
11/9/2004,39.53,39.429539,21.72,3.67,40.46,35.828915,30.08,32.492065,24.96,82.553925
11/10/2004,39.82,40.350674,21.69,3.72,40.64,35.755787,29.96,32.217129,24.89,82.553925
11/11/2004,39.81,40.277317,21.88,3.76,41.41,35.602211,30.13,32.585785,25.23,84.497025
11/12/2004,40.42,41.182133,21.87,3.77,41.87,35.916653,30.13,33.198135,25.55,85.005081
11/15/2004,39.75,40.236557,22.27,3.75,41.77,36.369991,30.12,33.241882,25.44,84.639618
11/16/2004,39.61,39.820824,22.06,3.73,41.67,35.558361,29.59,32.810734,25.44,83.552208
11/17/2004,40.09,40.293625,22.1,3.73,41.78,35.80698,29.43,33.260639,25.62,84.185043
11/18/2004,40.13,41.21476,22.01,3.76,42,35.35363,29.09,33.479317,25.96,84.479172
11/19/2004,40.39,42.054363,21.84,3.75,41.65,34.717476,28.78,32.654514,25.56,83.828529
11/22/2004,40.82,42.576092,21.67,4.17,41.76,35.755787,28.88,32.460815,25.44,84.92485
11/23/2004,41.05,42.918453,21.58,4.16,41.45,36.33345,28.89,32.179642,25.24,85.058563
11/24/2004,41.28,43.383095,21.66,4.35,41.36,36.260296,29,32.085903,25.12,85.308113
11/26/2004,41.41,43.766232,21.63,4.39,41.13,36.296871,28.99,31.942186,24.98,85.308113
11/29/2004,41.19,43.603184,21.77,4.65,41.48,36.143326,28.7,31.94845,24.88,85.058563
11/30/2004,41.09,44.067818,21.8,4.56,41.01,35.536446,28.96,31.711002,24.92,84.702011
12/1/2004,41.01,42.266315,22.16,4.61,41.91,36.289551,29.44,32.479568,25.39,85.5131
12/2/2004,40.22,40.635983,22.03,4.43,42.8,35.967842,29.57,32.579533,25.33,86.377693
12/3/2004,40.3,41.337021,22.14,4.26,42.47,35.039192,29.27,33.160641,25.25,86.190529
12/6/2004,40.2,41.190285,22.23,4.47,41.64,35.302444,29.32,33.285614,25.14,86.841179
12/7/2004,39.85,40.644146,22.01,4.27,41.44,35.141579,29.08,32.891953,24.89,85.798294
12/8/2004,40.1,40.530014,22.25,4.3,42.2,35.755787,28.88,32.885704,25.17,88.267273
12/9/2004,40.34,41.206596,22.14,4.35,43.23,35.170815,28.99,32.810734,25.39,88.847076
12/10/2004,40.21,40.635983,22.02,4.43,43.28,34.746723,28.94,33.554306,25.86,88.169228
12/13/2004,40.62,41.475613,22.16,4.41,43.32,34.424995,29.42,33.991695,26.42,88.481316
12/14/2004,40.62,41.695698,22.14,4.44,43.32,35.046513,29.8,34.18539,26.35,88.748917
12/15/2004,40.5,42.119576,22.05,4.43,43.03,35.360931,30.02,34.697765,26.35,88.079979
12/16/2004,40.17,41.165855,22.09,4.52,43.02,35.061138,29.94,34.272869,26.16,87.152367
12/17/2004,39.93,41.125095,21.93,4.42,42.51,34.944168,29.63,33.810497,25.9,89.20385
12/20/2004,40.94,41.434849,21.92,4.26,42.63,34.914898,29.69,33.523052,26.16,89.275162
12/21/2004,41.44,41.67939,22.01,4.33,42.99,35.075775,30.05,34.054176,26.2,89.667664
12/22/2004,41.12,41.002815,21.93,4.33,42.88,34.958778,30.02,34.416592,26.12,88.864891
12/23/2004,41.67,41.279976,21.97,4.35,42.63,34.732105,30.12,34.410336,26.07,88.088875
12/27/2004,40.79,40.391434,21.84,4.29,42.48,34.702847,30,34.272869,25.93,87.241539
12/28/2004,40.93,41.010956,21.92,4.36,42.51,35.170815,30.16,34.50407,26.01,88.222672
12/29/2004,40.99,41.255508,21.88,4.38,42.36,35.616852,30.12,34.516571,25.92,88.686501
12/30/2004,40.91,41.198456,21.76,4.4,42.52,35.426743,30.06,34.52282,25.95,88.258369
12/31/2004,41.1,41.222919,21.73,4.37,42.23,35.397514,30,34.691517,25.88,87.848053
1/3/2005,40.16,39.356174,21.75,4.3,42.32,35.024586,30.11,34.928967,25.94,86.87587
1/4/2005,39.89,39.038258,21.83,4.34,41.79,34.395752,29.8,34.554066,25.63,85.323875
1/5/2005,39.68,38.907841,21.78,4.38,42.23,34.527378,29.86,34.354103,25.48,85.21685
1/6/2005,40.18,39.5355,21.75,4.39,42.43,35.024586,30.03,35.166401,25.68,84.904633
1/7/2005,39.92,39.282799,21.69,4.7,42.88,34.724777,29.79,35.028942,25.52,84.654884
1/10/2005,40.07,39.559967,21.8,4.68,43.22,34.7906,29.69,35.02269,25.46,85.261429
1/11/2005,39.97,39.902344,21.74,4.39,43.17,34.600491,29.41,34.64777,25.1,85.100853
1/12/2005,40.56,40.521854,21.78,4.45,43.33,34.754028,29.48,34.710556,25.3,84.262444
1/13/2005,40.53,41.68755,21.36,4.74,42.58,34.907597,29.3,34.848709,24.98,83.629173
1/14/2005,40.95,42.453819,21.24,4.77,42.85,35.295124,29.34,35.206612,25.18,83.236725
1/18/2005,41.29,42.747261,21.4,4.8,42.93,35.931282,29.79,35.445221,25.5,83.709473
1/19/2005,40.93,42.477863,21.13,4.75,43.66,35.360931,29.36,34.80476,25.13,83.17424
1/20/2005,40.66,42.151295,21.03,4.79,43.67,34.944168,28.9,34.440563,25.08,81.675804
1/21/2005,40.44,41.947182,20.86,4.79,42.86,34.008205,28.59,34.208241,24.91,80.578667
1/24/2005,40.99,42.339058,20.88,4.81,42.52,33.942402,28.61,33.950798,25,82.451797
1/25/2005,41.15,42.755428,21.16,4.89,42.92,34.424995,28.6,34.158016,25.31,84.298141
1/26/2005,41.45,43.343243,21.15,4.91,42.7,34.62973,28.58,34.013596,25.16,84.244583
1/27/2005,41.49,44.41275,21.23,4.93,42.61,34.534664,28.51,33.749882,25.25,83.994843
1/28/2005,41.11,44.224953,21.29,5.03,41.71,34.578548,28.71,34.139175,25.35,84.226746
1/31/2005,41.37,44.429066,21.37,5.22,41,34.563927,28.96,35.137554,25.62,85.314926
2/1/2005,42.71,45.016884,21.46,5.27,40.72,34.337254,29.09,35.94754,25.72,85.377373
2/2/2005,43.24,45.408772,21.52,5.41,41.13,34.490814,29.11,35.834511,25.7,85.100853
2/3/2005,43.71,45.204655,21.29,5.29,41.01,33.905838,29.01,35.903584,25.57,84.226746
2/4/2005,44.33,45.00872,21.4,5.36,40.53,33.839893,29.24,36.845436,25.7,85.94825
2/7/2005,44.42,44.273949,21.27,5.36,40.46,33.781281,29.46,36.462414,25.69,85.716293
2/8/2005,44.94,44.722965,21.34,5.5,40.04,33.620068,29.3,36.795212,25.83,86.331802
2/9/2005,44.75,44.820953,21.2,5.35,39.67,33.348946,29.09,36.525211,25.59,86.224754
2/10/2005,45.39,46.502754,21.19,5.32,39.76,33.605404,29.06,36.964741,25.56,86.046326
2/11/2005,45.21,46.919113,21.12,5.52,40.17,34.030415,29.08,37.87521,25.69,87.41993
2/14/2005,45.79,47.025246,21.15,5.75,40.59,34.081703,29.09,37.843815,25.75,85.903603
2/15/2005,45.86,47.00893,21.15,6.01,41.19,34.440762,29.13,37.674274,25.8,86.679626
2/16/2005,47.12,48.649921,21.04,6.12,41.06,34.396797,28.96,37.504742,25.68,87.723206
2/17/2005,46.83,47.066078,20.92,5.97,41.08,33.781281,28.54,37.429394,25.55,87.188011
2/18/2005,47.87,48.494801,20.79,5.9,41.21,33.561436,28.33,36.198696,25.44,86.831276
2/22/2005,46.93,48.347832,20.58,5.79,40.24,33.268311,27.88,35.715206,25.06,85.306023
2/23/2005,47.87,49.04179,20.56,5.99,41.2,33.451519,28.3,35.809406,25.01,86.197968
2/24/2005,49.25,49.752071,20.7,6.04,41.46,34.103691,28.46,35.608482,25.36,87.16127
2/25/2005,50.97,51.205296,20.6,6.05,41.74,34.125687,28.68,36.204975,25.41,87.80349
2/28/2005,51.01,51.335892,20.52,6.1,40.89,34.140335,28.36,35.457767,25.11,87.214775
3/1/2005,50.03,49.841869,20.62,6.05,41.21,34.228268,28.78,35.759178,25.13,87.500237
3/2/2005,50.5,50.601131,20.61,5.99,41.28,32.989845,28.7,35.627308,25.4,86.661804
3/3/2005,50.8,51.842094,20.53,5.68,41.19,32.828663,28.71,35.746616,25.36,87.348595
3/4/2005,51.22,53.630039,20.53,5.82,41.48,32.799335,29.1,36.663357,25.77,88.838104
3/7/2005,50.76,52.634007,20.78,5.81,41.36,32.638126,28.97,37.171951,25.78,90.577446
3/8/2005,50.84,52.536026,20.72,5.51,41.09,33.751965,28.66,37.297531,25.73,89.846054
3/9/2005,48.98,51.311413,20.65,5.35,40.82,33.422218,28.3,37.649162,25.5,88.873123
3/10/2005,48.64,49.613277,20.74,5.41,41.03,32.792015,28.21,37.661724,25.78,88.471504
3/11/2005,49.19,50.209251,20.47,5.47,40.44,32.93124,28.02,36.726139,25.56,89.015976
3/14/2005,49.37,50.862381,20.48,5.48,41.01,33.458851,28.28,37.046375,25.84,89.774651
3/15/2005,48.62,50.160278,20.32,5.57,40.76,33.209709,28.13,36.952198,25.69,88.034126
3/16/2005,48.57,50.168446,20.09,5.6,40.68,32.718727,28.13,36.387077,25.41,86.516785
3/17/2005,49.54,51.091007,20.02,5.74,40.63,32.352345,28.05,35.834511,25.24,86.436401
3/18/2005,50.48,51.540009,19.83,5.84,41.13,32.022598,27.94,36.280338,25.6,85.802696
3/21/2005,50.07,51.131794,19.74,5.94,40.62,31.67819,27.77,35.796844,25.69,84.633438
3/22/2005,49.07,50.462345,19.57,5.82,40.09,31.824755,27.2,34.974289,25.33,84.481689
3/23/2005,48.41,48.739716,19.72,5.78,40.69,32.037239,27.1,34.936604,25.33,83.7855
3/24/2005,47.53,48.707073,19.81,5.77,40.51,31.94932,27.1,34.905228,25.49,83.803337
3/28/2005,47.45,48.576439,19.74,5.78,40.44,32.572174,27.04,34.836143,25.66,84.437035
3/29/2005,46.95,47.800838,19.51,5.67,39.94,32.564842,26.83,33.661972,25.35,83.196381
3/30/2005,47.73,48.486641,19.71,5.82,41.1,32.967899,27.12,34.710556,25.83,84.794106
3/31/2005,48.02,49.988838,19.72,5.66,40.82,32.374336,26.84,35.94754,25.73,83.856911
4/1/2005,48.78,51.221611,19.68,5.56,40.52,32.088547,26.57,35.708935,25.31,82.428818
4/4/2005,48.86,51.703293,19.77,5.58,41.52,33.092449,26.46,36.606831,25.14,82.90184
4/5/2005,48.39,51.050152,19.96,5.69,41.59,33.971794,27.1,35.445221,25.33,82.910759
4/6/2005,49.07,51.719616,20.12,5.75,41.56,33.91317,27.18,35.539406,25.33,83.10714
4/7/2005,49.03,50.690937,20.48,5.92,42.42,34.367504,27.27,35.150105,25.53,82.928619
4/8/2005,48.35,49.441837,20.34,5.94,41.98,33.839893,27.04,34.955444,25.5,81.241684
4/11/2005,48.57,49.686749,20.37,5.7,42.62,33.927822,27.13,34.120335,25.56,80.947121
4/12/2005,48.69,48.511124,20.65,5.8,42.76,33.993786,27.46,34.377777,25.75,81.955727
4/13/2005,47.66,47.074253,20.43,5.58,42.52,33.532112,27.09,33.525913,25.43,79.66185
4/14/2005,47.33,47.547768,20.26,5.06,42.36,33.282963,26.79,33.021111,25.33,76.921623
4/15/2005,45.27,45.367943,19.95,4.8,42.21,32.872635,26.59,32.491035,25.51,74.931198
4/18/2005,46.12,46.837482,20.11,4.84,42.05,32.46228,27.15,32.547829,25.69,75.654167
4/19/2005,47.24,47.86615,20.09,5.04,41.85,32.161808,27.39,32.642475,25.69,75.913033
4/20/2005,46.04,46.836075,19.84,4.82,41.34,31.575596,27.24,31.670721,25.34,74.699165
4/21/2005,47.76,48.332153,20.62,5.05,41.95,32.257076,27.46,32.295429,25.77,77.742805
4/22/2005,47.87,48.152298,20.38,4.82,41.72,29.435863,27.33,31.708582,25.76,76.412872
4/25/2005,48.31,49.051586,20.39,5.02,41.68,30.366493,27.56,32.320663,25.96,76.734192
4/26/2005,47.75,48.201347,20.2,4.92,41.32,30.476419,27.49,31.891577,25.81,75.538162
4/27/2005,47.04,47.187618,20.39,4.88,41.44,30.359179,27.82,32.295429,25.97,75.948753
4/28/2005,45.12,46.288345,19.95,4.83,41.8,29.53113,27.44,31.828466,25.45,74.672356
4/29/2005,45.95,46.018547,20.64,4.9,41.92,29.772945,27.81,33.204102,25.83,75.823761
5/2/2005,46.52,46.754322,20.58,4.95,42.43,30.24193,27.87,31.165905,25.86,76.760971
5/3/2005,45.52,45.478977,20.69,4.92,42.5,30.80616,27.82,31.184832,25.76,75.761307
5/4/2005,46.11,45.699726,20.57,5.05,42.69,31.493217,28.29,31.790615,25.83,77.242989
5/5/2005,46.57,46.378258,20.58,4.98,42.41,31.412376,28.13,31.708582,25.58,77.82312
5/6/2005,46.41,46.280148,20.57,5.06,42.39,31.507885,27.91,31.582392,25.58,77.385742
5/9/2005,46.74,46.901474,20.48,5.02,42.57,31.845898,28.18,32.024086,25.85,78.251556
5/10/2005,46.11,45.846874,20.31,4.95,42.49,31.559338,27.54,31.184832,25.56,77.162628
5/11/2005,46.39,46.533588,20.32,4.84,42.95,31.581394,27.66,31.456182,25.82,78.189087
5/12/2005,44.39,43.876629,20.39,4.64,42.92,31.206633,27.29,31.172222,25.59,76.171875
5/13/2005,43.49,43.16539,20.64,4.72,42.39,30.890661,27,30.427612,25.47,75.520302
5/16/2005,43.2,43.590492,20.86,4.83,42.69,31.779778,27.22,30.793598,25.86,77.18045
5/17/2005,43.61,44.596035,20.84,4.8,43.07,32.183918,27.59,30.705261,26.01,78.126587
5/18/2005,43.44,44.154594,21.03,4.87,43.67,32.984825,28.25,30.869333,26.33,79.536842
5/19/2005,44.4,45.045696,21.21,5.1,43.84,33.028915,28.36,31.64547,26.34,79.635056
5/20/2005,43.74,44.980286,21.06,5.1,43.73,33.03627,28.26,31.550823,26.4,78.822792
5/23/2005,44.34,45.658833,21.15,5.4,43.73,32.705601,28.14,31.481409,26.53,79.197716
5/24/2005,44.57,46.52541,21.07,5.39,43.36,32.727646,28.12,31.17853,26.45,79.153084
5/25/2005,45.09,46.868782,21.04,5.4,43.15,33.374256,28.14,31.23531,26.3,79.170921
5/26/2005,45.53,47.26936,21.2,5.54,43.21,33.425709,28.16,31.08387,26.36,80.625778
5/27/2005,46,48.323967,21.33,5.51,43.17,33.286102,28.05,31.08387,26.31,80.224167
5/31/2005,45.51,48.037838,21.11,5.4,42.7,33.344879,28.02,30.894556,26.03,79.813553
6/1/2005,46.28,48.93713,21.12,5.48,43.45,33.477142,28.02,31.594994,26.35,80.500839
6/2/2005,46.42,48.561058,21.11,5.44,43.33,34.256027,28.01,31.096491,26.33,81.446983
6/3/2005,46.28,49.076103,20.81,5.2,42.79,33.88863,27.86,30.863014,26.18,80.947121
6/6/2005,46.64,49.615662,20.76,5.15,42.82,33.638798,27.83,30.989237,26.12,80.777534
6/7/2005,46.52,49.067913,20.88,4.96,42.93,33.675541,27.8,31.008146,26.28,80.295555
6/8/2005,45.94,49.427639,20.79,5.02,42.82,33.57267,27.95,31.197462,26.26,80.13475
6/9/2005,47.32,50.841965,20.88,5.12,42.74,33.682888,27.82,31.317354,26.25,78.27652
6/10/2005,47.27,50.964592,20.81,4.87,42.39,33.660843,27.76,31.475094,26.13,77.222397
6/13/2005,47.33,51.406044,20.71,4.88,42.05,33.602043,27.82,32.106136,26.08,77.454628
6/14/2005,47.41,51.888378,20.75,4.89,42.11,34.050289,27.9,31.929434,25.98,76.087814
6/15/2005,47.98,52.419777,20.67,5.04,42.12,33.940067,27.98,31.935747,25.91,77.115158
6/16/2005,48.68,53.090168,20.49,5.16,42,33.793102,28.13,32.74976,25.76,77.463577
6/17/2005,49.31,54.471779,20.49,5.21,42.13,34.233986,28.27,32.421631,26.04,78.008537
6/20/2005,49.28,55.559082,20.55,5.11,42,34.06498,28.25,32.535221,25.88,78.455208
6/21/2005,48.19,53.71965,20.58,5.14,42.06,33.726974,28.24,32.162903,25.79,78.821518
6/22/2005,48.32,53.907681,20.52,5.24,42.15,33.411022,28.41,31.878958,25.49,78.723213
6/23/2005,47.79,54.005772,20.71,5.28,41.54,32.926052,28.16,32.636166,24.88,72.157013
6/24/2005,47.09,53.670597,20.49,5.13,40.89,33.006866,27.87,33.519596,24.97,71.558449
6/27/2005,48.02,54.488132,20.5,5.04,40.78,32.852558,27.89,33.475418,24.85,71.576347
6/28/2005,47.85,52.78767,20.52,5.07,41.29,33.352222,28.15,33.45649,25.23,72.862747
6/29/2005,47.32,52.877598,20.53,4.94,41.4,33.205261,28.18,33.645802,25.13,73.970543
6/30/2005,46.54,52.812206,20.33,5,40.84,32.867249,27.68,33.109432,24.88,72.371391
7/1/2005,47.22,54.692516,20.22,4.96,40.96,33.014225,27.74,33.462811,24.94,73.470253
7/5/2005,48.7,56.679104,20.44,5.16,40.84,33.300804,27.67,33.929764,24.93,74.149216
7/6/2005,47.87,55.951481,20.21,5.08,40.65,33.3302,27.38,33.671047,24.64,73.514908
7/7/2005,48.2,56.916206,20.17,5.11,40.38,33.131786,27.27,33.658413,24.54,73.988388
7/8/2005,48.1,56.719955,20.53,5.2,41,33.469803,27.54,33.519596,25.12,75.006828
7/11/2005,48.56,57.038811,20.7,5.18,41.73,33.535931,27.66,33.803547,25.21,74.819237
7/12/2005,48.5,57.463924,20.96,5.2,41.76,33.932716,27.89,33.765701,25.2,73.881187
